"iso3","continente_fundar","anio","valor_en_ton"
"MRT","África","1779","0.0"
"MRT","África","1780","0.0"
"MRT","África","1781","0.0"
"MRT","África","1782","0.0"
"MRT","África","1783","0.0"
"MRT","África","1784","0.0"
"MRT","África","1785","0.0"
"MRT","África","1786","0.0"
"MRT","África","1787","0.0"
"MRT","África","1788","0.0"
"MRT","África","1789","0.0"
"MRT","África","1790","0.0"
"MRT","África","1791","0.0"
"MRT","África","1792","0.0"
"MRT","África","1793","0.0"
"MRT","África","1794","0.0"
"MRT","África","1795","0.0"
"MRT","África","1796","0.0"
"MRT","África","1797","0.0"
"MRT","África","1798","0.0"
"MRT","África","1799","0.0"
"MRT","África","1800","0.0"
"MRT","África","1801","0.0"
"MRT","África","1802","0.0"
"MRT","África","1803","0.0"
"MRT","África","1804","0.0"
"MRT","África","1805","0.0"
"MRT","África","1806","0.0"
"MRT","África","1807","0.0"
"MRT","África","1808","0.0"
"MRT","África","1809","0.0"
"MRT","África","1810","0.0"
"MRT","África","1811","0.0"
"MRT","África","1812","0.0"
"MRT","África","1813","0.0"
"MRT","África","1814","0.0"
"MRT","África","1815","0.0"
"MRT","África","1816","0.0"
"MRT","África","1817","0.0"
"MRT","África","1818","0.0"
"MRT","África","1819","0.0"
"MRT","África","1820","0.0"
"MRT","África","1821","0.0"
"MRT","África","1822","0.0"
"MRT","África","1823","0.0"
"MRT","África","1824","0.0"
"MRT","África","1825","0.0"
"MRT","África","1826","0.0"
"MRT","África","1827","0.0"
"MRT","África","1828","0.0"
"MRT","África","1829","0.0"
"MRT","África","1830","0.0"
"MRT","África","1831","0.0"
"MRT","África","1832","0.0"
"MRT","África","1833","0.0"
"MRT","África","1834","0.0"
"MRT","África","1835","0.0"
"MRT","África","1836","0.0"
"MRT","África","1837","0.0"
"MRT","África","1838","0.0"
"MRT","África","1839","0.0"
"MRT","África","1840","0.0"
"MRT","África","1841","0.0"
"MRT","África","1842","0.0"
"MRT","África","1843","0.0"
"MRT","África","1844","0.0"
"MRT","África","1845","0.0"
"MRT","África","1846","0.0"
"MRT","África","1847","0.0"
"MRT","África","1848","0.0"
"MRT","África","1849","0.0"
"MRT","África","1850","0.0"
"MRT","África","1851","0.0"
"MRT","África","1852","0.0"
"MRT","África","1853","0.0"
"MRT","África","1854","0.0"
"MRT","África","1855","0.0"
"MRT","África","1856","0.0"
"MRT","África","1857","0.0"
"MRT","África","1858","0.0"
"MRT","África","1859","0.0"
"MRT","África","1860","0.0"
"MRT","África","1861","0.0"
"MRT","África","1862","0.0"
"MRT","África","1863","0.0"
"MRT","África","1864","0.0"
"MRT","África","1865","0.0"
"MRT","África","1866","0.0"
"MRT","África","1867","0.0"
"MRT","África","1868","0.0"
"MRT","África","1869","0.0"
"MRT","África","1870","0.0"
"MRT","África","1871","0.0"
"MRT","África","1872","0.0"
"MRT","África","1873","0.0"
"MRT","África","1874","0.0"
"MRT","África","1875","0.0"
"MRT","África","1876","0.0"
"MRT","África","1877","0.0"
"MRT","África","1878","0.0"
"MRT","África","1879","0.0"
"MRT","África","1880","0.0"
"MRT","África","1881","0.0"
"MRT","África","1882","0.0"
"MRT","África","1883","0.0"
"MRT","África","1884","0.0"
"MRT","África","1885","0.0"
"MRT","África","1886","0.0"
"MRT","África","1887","0.0"
"MRT","África","1888","0.0"
"MRT","África","1889","0.0"
"MRT","África","1890","0.0"
"MRT","África","1891","0.0"
"MRT","África","1892","0.0"
"MRT","África","1893","0.0"
"MRT","África","1894","0.0"
"MRT","África","1895","0.0"
"MRT","África","1896","0.0"
"MRT","África","1897","0.0"
"MRT","África","1898","0.0"
"MRT","África","1899","0.0"
"MRT","África","1900","0.0"
"MRT","África","1901","0.0"
"MRT","África","1902","0.0"
"MRT","África","1903","0.0"
"MRT","África","1904","0.0"
"MRT","África","1905","0.0"
"MRT","África","1906","0.0"
"MRT","África","1907","0.0"
"MRT","África","1908","0.0"
"MRT","África","1909","0.0"
"MRT","África","1910","0.0"
"MRT","África","1911","0.0"
"MRT","África","1912","0.0"
"MRT","África","1913","0.0"
"MRT","África","1914","0.0"
"MRT","África","1915","0.0"
"MRT","África","1916","0.0"
"MRT","África","1917","0.0"
"MRT","África","1918","0.0"
"MRT","África","1919","0.0"
"MRT","África","1920","0.0"
"MRT","África","1921","0.0"
"MRT","África","1922","0.0"
"MRT","África","1923","0.0"
"MRT","África","1924","0.0"
"MRT","África","1925","0.0"
"MRT","África","1926","0.0"
"MRT","África","1927","0.0"
"MRT","África","1928","0.0"
"MRT","África","1929","0.0"
"MRT","África","1930","0.0"
"MRT","África","1931","0.0"
"MRT","África","1932","0.0"
"MRT","África","1933","0.0"
"MRT","África","1934","0.0"
"MRT","África","1935","0.0"
"MRT","África","1936","0.0"
"MRT","África","1937","0.0"
"MRT","África","1938","0.0"
"MRT","África","1939","0.0"
"MRT","África","1940","0.0"
"MRT","África","1941","0.0"
"MRT","África","1942","0.0"
"MRT","África","1943","0.0"
"MRT","África","1944","0.0"
"MRT","África","1945","0.0"
"MRT","África","1946","0.0"
"MRT","África","1947","0.0"
"MRT","África","1948","0.0"
"MRT","África","1949","0.0"
"MRT","África","1950","0.0"
"MRT","África","1951","0.0"
"MRT","África","1952","0.0"
"MRT","África","1953","0.0"
"MRT","África","1954","0.0"
"MRT","África","1955","0.0"
"MRT","África","1956","0.0"
"MRT","África","1957","0.0"
"MRT","África","1958","0.0"
"MRT","África","1959","32976.0"
"MRT","África","1960","36640.0"
"MRT","África","1961","47632.0"
"MRT","África","1962","62288.0"
"MRT","África","1963","87936.0"
"MRT","África","1964","117248.0"
"MRT","África","1965","161216.0"
"MRT","África","1966","179536.0"
"MRT","África","1967","197856.0"
"MRT","África","1968","234496.0"
"MRT","África","1969","274800.0"
"MRT","África","1970","428688.0"
"MRT","África","1971","399376.0"
"MRT","África","1972","447008.0"
"MRT","África","1973","468992.0"
"MRT","África","1974","483648.0"
"MRT","África","1975","509296.0"
"MRT","África","1976","516623.97"
"MRT","África","1977","556928.0"
"MRT","África","1978","582576.0"
"MRT","África","1979","604560.0"
"MRT","África","1980","630208.0"
"MRT","África","1981","633709.0"
"MRT","África","1982","883024.0"
"MRT","África","1983","937984.0"
"MRT","África","1984","872032.0"
"MRT","África","1985","655856.0"
"MRT","África","1986","373728.0"
"MRT","África","1987","3242640.0"
"MRT","África","1988","3184016.0"
"MRT","África","1989","2802960.0"
"MRT","África","1990","853712.0"
"MRT","África","1991","868368.0"
"MRT","África","1992","905008.0"
"MRT","África","1993","926992.0"
"MRT","África","1994","956304.0"
"MRT","África","1995","1014928.0"
"MRT","África","1996","1062560.0"
"MRT","África","1997","1077216.0"
"MRT","África","1998","1069888.0"
"MRT","África","1999","1095536.0"
"MRT","África","2000","1113856.0"
"MRT","África","2001","1172480.0"
"MRT","África","2002","1249424.0"
"MRT","África","2003","1289728.0"
"MRT","África","2004","1384992.0"
"MRT","África","2005","1436288.0"
"MRT","África","2006","1421632.0"
"MRT","África","2007","1637808.0"
"MRT","África","2008","1773376.0"
"MRT","África","2009","1960240.0"
"MRT","África","2010","2044512.0"
"MRT","África","2011","2154432.0"
"MRT","África","2012","2447570.0"
"MRT","África","2013","2168864.0"
"MRT","África","2014","2566415.0"
"MRT","África","2015","3002494.0"
"MRT","África","2016","2627100.0"
"MRT","África","2017","3419924.0"
"MRT","África","2018","3664324.0"
"MRT","África","2019","3773920.0"
"MRT","África","2020","3855281.0"
"MRT","África","2021","4118111.2"
"MUS","África","1950","201520.0"
"MUS","África","1951","139232.0"
"MUS","África","1952","175872.0"
"MUS","África","1953","186864.0"
"MUS","África","1954","186864.0"
"MUS","África","1955","128240.01"
"MUS","África","1956","219840.0"
"MUS","África","1957","219840.0"
"MUS","África","1958","208848.0"
"MUS","África","1959","223504.0"
"MUS","África","1960","179536.0"
"MUS","África","1961","186864.0"
"MUS","África","1962","252815.98"
"MUS","África","1963","208848.0"
"MUS","África","1964","307776.0"
"MUS","África","1965","304112.0"
"MUS","África","1966","274800.0"
"MUS","África","1967","498304.0"
"MUS","África","1968","637536.0"
"MUS","África","1969","571584.0"
"MUS","África","1970","498304.0"
"MUS","África","1971","395712.0"
"MUS","África","1972","688832.0"
"MUS","África","1973","677840.0"
"MUS","África","1974","692496.0"
"MUS","África","1975","589904.0"
"MUS","África","1976","619216.0"
"MUS","África","1977","641200.0"
"MUS","África","1978","630208.0"
"MUS","África","1979","659520.0"
"MUS","África","1980","589904.0"
"MUS","África","1981","542272.0"
"MUS","África","1982","501968.03"
"MUS","África","1983","597232.0"
"MUS","África","1984","626544.0"
"MUS","África","1985","707152.0"
"MUS","África","1986","798752.0"
"MUS","África","1987","930656.0"
"MUS","África","1988","853712.0"
"MUS","África","1989","1051568.0"
"MUS","África","1990","1461936.0"
"MUS","África","1991","1520560.0"
"MUS","África","1992","1707424.0"
"MUS","África","1993","1773376.0"
"MUS","África","1994","1623152.0"
"MUS","África","1995","1828336.0"
"MUS","África","1996","1949248.0"
"MUS","África","1997","1996880.0"
"MUS","África","1998","2169088.0"
"MUS","África","1999","2425568.0"
"MUS","África","2000","2689376.0"
"MUS","África","2001","2861584.0"
"MUS","África","2002","2883568.0"
"MUS","África","2003","3059440.0"
"MUS","África","2004","3088752.0"
"MUS","África","2005","3293936.0"
"MUS","África","2006","3627360.0"
"MUS","África","2007","3685984.0"
"MUS","África","2008","3766592.0"
"MUS","África","2009","3707968.0"
"MUS","África","2010","3913152.0"
"MUS","África","2011","3916816.0"
"MUS","África","2012","3964448.0"
"MUS","África","2013","4067040.0"
"MUS","África","2014","4206272.0"
"MUS","África","2015","4209936.0"
"MUS","África","2016","4345504.0"
"MUS","África","2017","4536032.0"
"MUS","África","2018","4514048.0"
"MUS","África","2019","4521376.0"
"MUS","África","2020","4208353.0"
"MUS","África","2021","4471674.0"
"MYT","África","1750","0.0"
"MYT","África","1751","0.0"
"MYT","África","1752","0.0"
"MYT","África","1753","0.0"
"MYT","África","1754","0.0"
"MYT","África","1755","0.0"
"MYT","África","1756","0.0"
"MYT","África","1757","0.0"
"MYT","África","1758","0.0"
"MYT","África","1759","0.0"
"MYT","África","1760","0.0"
"MYT","África","1761","0.0"
"MYT","África","1762","0.0"
"MYT","África","1763","0.0"
"MYT","África","1764","0.0"
"MYT","África","1765","0.0"
"MYT","África","1766","0.0"
"MYT","África","1767","0.0"
"MYT","África","1768","0.0"
"MYT","África","1769","0.0"
"MYT","África","1770","0.0"
"MYT","África","1771","0.0"
"MYT","África","1772","0.0"
"MYT","África","1773","0.0"
"MYT","África","1774","0.0"
"MYT","África","1775","0.0"
"MYT","África","1776","0.0"
"MYT","África","1777","0.0"
"MYT","África","1778","0.0"
"MYT","África","1779","0.0"
"MYT","África","1780","0.0"
"MYT","África","1781","0.0"
"MYT","África","1782","0.0"
"MYT","África","1783","0.0"
"MYT","África","1784","0.0"
"MYT","África","1785","0.0"
"MYT","África","1786","0.0"
"MYT","África","1787","0.0"
"MYT","África","1788","0.0"
"MYT","África","1789","0.0"
"MYT","África","1790","0.0"
"MYT","África","1791","0.0"
"MYT","África","1792","0.0"
"MYT","África","1793","0.0"
"MYT","África","1794","0.0"
"MYT","África","1795","0.0"
"MYT","África","1796","0.0"
"MYT","África","1797","0.0"
"MYT","África","1798","0.0"
"MYT","África","1799","0.0"
"MYT","África","1800","0.0"
"MYT","África","1801","0.0"
"MYT","África","1802","0.0"
"MYT","África","1803","0.0"
"MYT","África","1804","0.0"
"MYT","África","1805","0.0"
"MYT","África","1806","0.0"
"MYT","África","1807","0.0"
"MYT","África","1808","0.0"
"MYT","África","1809","0.0"
"MYT","África","1810","0.0"
"MYT","África","1811","0.0"
"MYT","África","1812","0.0"
"MYT","África","1813","0.0"
"MYT","África","1814","0.0"
"MYT","África","1815","0.0"
"MYT","África","1816","0.0"
"MYT","África","1817","0.0"
"MYT","África","1818","0.0"
"MYT","África","1819","0.0"
"MYT","África","1820","0.0"
"MYT","África","1821","0.0"
"MYT","África","1822","0.0"
"MYT","África","1823","0.0"
"MYT","África","1824","0.0"
"MYT","África","1825","0.0"
"MYT","África","1826","0.0"
"MYT","África","1827","0.0"
"MYT","África","1828","0.0"
"MYT","África","1829","0.0"
"MYT","África","1830","0.0"
"MYT","África","1831","0.0"
"MYT","África","1832","0.0"
"MYT","África","1833","0.0"
"MYT","África","1834","0.0"
"MYT","África","1835","0.0"
"MYT","África","1836","0.0"
"MYT","África","1837","0.0"
"MYT","África","1838","0.0"
"MYT","África","1839","0.0"
"MYT","África","1840","0.0"
"MYT","África","1841","0.0"
"MYT","África","1842","0.0"
"MYT","África","1843","0.0"
"MYT","África","1844","0.0"
"MYT","África","1845","0.0"
"MYT","África","1846","0.0"
"MYT","África","1847","0.0"
"MYT","África","1848","0.0"
"MYT","África","1849","0.0"
"MYT","África","1850","0.0"
"MYT","África","1851","0.0"
"MYT","África","1852","0.0"
"MYT","África","1853","0.0"
"MYT","África","1854","0.0"
"MYT","África","1855","0.0"
"MYT","África","1856","0.0"
"MYT","África","1857","0.0"
"MYT","África","1858","0.0"
"MYT","África","1859","0.0"
"MYT","África","1860","0.0"
"MYT","África","1861","0.0"
"MYT","África","1862","0.0"
"MYT","África","1863","0.0"
"MYT","África","1864","0.0"
"MYT","África","1865","0.0"
"MYT","África","1866","0.0"
"MYT","África","1867","0.0"
"MYT","África","1868","0.0"
"MYT","África","1869","0.0"
"MYT","África","1870","0.0"
"MYT","África","1871","0.0"
"MYT","África","1872","0.0"
"MYT","África","1873","0.0"
"MYT","África","1874","0.0"
"MYT","África","1875","0.0"
"MYT","África","1876","0.0"
"MYT","África","1877","0.0"
"MYT","África","1878","0.0"
"MYT","África","1879","0.0"
"MYT","África","1880","0.0"
"MYT","África","1881","0.0"
"MYT","África","1882","0.0"
"MYT","África","1883","0.0"
"MYT","África","1884","0.0"
"MYT","África","1885","0.0"
"MYT","África","1886","0.0"
"MYT","África","1887","0.0"
"MYT","África","1888","0.0"
"MYT","África","1889","0.0"
"MYT","África","1890","0.0"
"MYT","África","1891","0.0"
"MYT","África","1892","0.0"
"MYT","África","1893","0.0"
"MYT","África","1894","0.0"
"MYT","África","1895","0.0"
"MYT","África","1896","0.0"
"MYT","África","1897","0.0"
"MYT","África","1898","0.0"
"MYT","África","1899","0.0"
"MYT","África","1900","0.0"
"MYT","África","1901","0.0"
"MYT","África","1902","0.0"
"MYT","África","1903","0.0"
"MYT","África","1904","0.0"
"MYT","África","1905","0.0"
"MYT","África","1906","0.0"
"MYT","África","1907","0.0"
"MYT","África","1908","0.0"
"MYT","África","1909","0.0"
"MYT","África","1910","0.0"
"MYT","África","1911","0.0"
"MYT","África","1912","0.0"
"MYT","África","1913","0.0"
"MYT","África","1914","0.0"
"MYT","África","1915","0.0"
"MYT","África","1916","0.0"
"MYT","África","1917","0.0"
"MYT","África","1918","0.0"
"MYT","África","1919","0.0"
"MYT","África","1920","0.0"
"MYT","África","1921","0.0"
"MYT","África","1922","0.0"
"MYT","África","1923","0.0"
"MYT","África","1924","0.0"
"MYT","África","1925","0.0"
"MYT","África","1926","0.0"
"MYT","África","1927","0.0"
"MYT","África","1928","0.0"
"MYT","África","1929","0.0"
"MYT","África","1930","0.0"
"MYT","África","1931","0.0"
"MYT","África","1932","0.0"
"MYT","África","1933","0.0"
"MYT","África","1934","0.0"
"MYT","África","1935","0.0"
"MYT","África","1936","0.0"
"MYT","África","1937","0.0"
"MYT","África","1938","0.0"
"MYT","África","1939","0.0"
"MYT","África","1940","0.0"
"MYT","África","1941","0.0"
"MYT","África","1942","0.0"
"MYT","África","1943","0.0"
"MYT","África","1944","0.0"
"MYT","África","1945","0.0"
"MYT","África","1946","0.0"
"MYT","África","1947","0.0"
"MYT","África","1948","0.0"
"MYT","África","1949","0.0"
"MYT","África","1950","0.0"
"MYT","África","1951","0.0"
"MYT","África","1952","0.0"
"MYT","África","1953","0.0"
"MYT","África","1954","0.0"
"MYT","África","1955","0.0"
"MYT","África","1956","0.0"
"MYT","África","1957","0.0"
"MYT","África","1958","0.0"
"MYT","África","1959","0.0"
"MYT","África","1960","0.0"
"MYT","África","1961","0.0"
"MYT","África","1962","0.0"
"MYT","África","1963","0.0"
"MYT","África","1964","0.0"
"MYT","África","1965","0.0"
"MYT","África","1966","0.0"
"MYT","África","1967","0.0"
"MYT","África","1968","0.0"
"MYT","África","1969","0.0"
"MYT","África","1970","0.0"
"MYT","África","1971","0.0"
"MYT","África","1972","0.0"
"MYT","África","1973","0.0"
"MYT","África","1974","0.0"
"MYT","África","1975","0.0"
"MYT","África","1976","0.0"
"MYT","África","1977","0.0"
"MYT","África","1978","0.0"
"MYT","África","1979","0.0"
"MYT","África","1980","0.0"
"MYT","África","1981","0.0"
"MYT","África","1982","0.0"
"MYT","África","1983","0.0"
"MYT","África","1984","0.0"
"MYT","África","1985","0.0"
"MYT","África","1986","0.0"
"MYT","África","1987","0.0"
"MYT","África","1988","0.0"
"MYT","África","1989","0.0"
"MYT","África","1990","66997.0"
"MYT","África","1991","75821.0"
"MYT","África","1992","81095.0"
"MYT","África","1993","91170.0"
"MYT","África","1994","99564.0"
"MYT","África","1995","110268.0"
"MYT","África","1996","118405.0"
"MYT","África","1997","123837.0"
"MYT","África","1998","122407.0"
"MYT","África","1999","150218.0"
"MYT","África","2000","164306.0"
"MYT","África","2001","171900.0"
"MYT","África","2002","187088.0"
"MYT","África","2003","191151.0"
"MYT","África","2004","210010.0"
"MYT","África","2005","225322.0"
"MYT","África","2006","243650.0"
"MYT","África","2007","255598.02"
"MYT","África","2008","289258.0"
"MYT","África","2009","293775.0"
"MYT","África","2010","298973.0"
"MYT","África","2011","298641.0"
"MYT","África","2012","295832.0"
"MYT","África","2013","290574.0"
"MYT","África","2014","289344.0"
"MYT","África","2015","293829.0"
"MYT","África","2016","300528.0"
"MYT","África","2017","296538.0"
"MYT","África","2018","294822.0"
"MYT","África","2019","302031.0"
"MYT","África","2020","273281.0"
"MYT","África","2021","273281.0"
"MEX","América del Norte Central y el Caribe","1891","520288.0"
"MEX","América del Norte Central y el Caribe","1892","578912.0"
"MEX","América del Norte Central y el Caribe","1893","531280.0"
"MEX","América del Norte Central y el Caribe","1894","538608.0"
"MEX","América del Norte Central y el Caribe","1895","494640.0"
"MEX","América del Norte Central y el Caribe","1896","578912.0"
"MEX","América del Norte Central y el Caribe","1897","688832.0"
"MEX","América del Norte Central y el Caribe","1898","736464.0"
"MEX","América del Norte Central y el Caribe","1899","754784.0"
"MEX","América del Norte Central y el Caribe","1900","1000272.06"
"MEX","América del Norte Central y el Caribe","1901","1311712.0"
"MEX","América del Norte Central y el Caribe","1902","1425296.0"
"MEX","América del Norte Central y el Caribe","1903","1557200.0"
"MEX","América del Norte Central y el Caribe","1904","1718416.0"
"MEX","América del Norte Central y el Caribe","1905","1707424.0"
"MEX","América del Norte Central y el Caribe","1906","1919936.0"
"MEX","América del Norte Central y el Caribe","1907","2264352.0"
"MEX","América del Norte Central y el Caribe","1908","3770256.0"
"MEX","América del Norte Central y el Caribe","1909","3693312.0"
"MEX","América del Norte Central y el Caribe","1910","4154976.0"
"MEX","América del Norte Central y el Caribe","1911","8401552.0"
"MEX","América del Norte Central y el Caribe","1912","8632384.0"
"MEX","América del Norte Central y el Caribe","1913","11743120.0"
"MEX","América del Norte Central y el Caribe","1914","10141952.0"
"MEX","América del Norte Central y el Caribe","1915","14315248.0"
"MEX","América del Norte Central y el Caribe","1916","17184160.0"
"MEX","América del Norte Central y el Caribe","1917","26131648.0"
"MEX","América del Norte Central y el Caribe","1918","30642032.0"
"MEX","América del Norte Central y el Caribe","1919","41084430.0"
"MEX","América del Norte Central y el Caribe","1920","76236850.0"
"MEX","América del Norte Central y el Caribe","1921","90288290.0"
"MEX","América del Norte Central y el Caribe","1922","85550740.0"
"MEX","América del Norte Central y el Caribe","1923","72037900.0"
"MEX","América del Norte Central y el Caribe","1924","67871940.0"
"MEX","América del Norte Central y el Caribe","1925","57085120.0"
"MEX","América del Norte Central y el Caribe","1926","44686144.0"
"MEX","América del Norte Central y el Caribe","1927","31796192.0"
"MEX","América del Norte Central y el Caribe","1928","24082610.0"
"MEX","América del Norte Central y el Caribe","1929","22147958.0"
"MEX","América del Norte Central y el Caribe","1930","20379168.0"
"MEX","América del Norte Central y el Caribe","1931","16751808.0"
"MEX","América del Norte Central y el Caribe","1932","16194880.0"
"MEX","América del Norte Central y el Caribe","1933","16740816.0"
"MEX","América del Norte Central y el Caribe","1934","18891584.0"
"MEX","América del Norte Central y el Caribe","1935","21426062.0"
"MEX","América del Norte Central y el Caribe","1936","21960858.0"
"MEX","América del Norte Central y el Caribe","1937","24902812.0"
"MEX","América del Norte Central y el Caribe","1938","24265156.0"
"MEX","América del Norte Central y el Caribe","1939","22663840.0"
"MEX","América del Norte Central y el Caribe","1940","23209478.0"
"MEX","América del Norte Central y el Caribe","1941","22546088.0"
"MEX","América del Norte Central y el Caribe","1942","18977142.0"
"MEX","América del Norte Central y el Caribe","1943","19057782.0"
"MEX","América del Norte Central y el Caribe","1944","20123886.0"
"MEX","América del Norte Central y el Caribe","1945","22614870.0"
"MEX","América del Norte Central y el Caribe","1946","25623044.0"
"MEX","América del Norte Central y el Caribe","1947","29351926.0"
"MEX","América del Norte Central y el Caribe","1948","30509422.0"
"MEX","América del Norte Central y el Caribe","1949","28958958.0"
"MEX","América del Norte Central y el Caribe","1950","30507610.0"
"MEX","América del Norte Central y el Caribe","1951","34889400.0"
"MEX","América del Norte Central y el Caribe","1952","37212196.0"
"MEX","América del Norte Central y el Caribe","1953","36706536.0"
"MEX","América del Norte Central y el Caribe","1954","36270190.0"
"MEX","América del Norte Central y el Caribe","1955","39661988.0"
"MEX","América del Norte Central y el Caribe","1956","42134116.0"
"MEX","América del Norte Central y el Caribe","1957","49277788.0"
"MEX","América del Norte Central y el Caribe","1958","54008100.0"
"MEX","América del Norte Central y el Caribe","1959","58286970.0"
"MEX","América del Norte Central y el Caribe","1960","63052290.0"
"MEX","América del Norte Central y el Caribe","1961","65239908.0"
"MEX","América del Norte Central y el Caribe","1962","63743710.0"
"MEX","América del Norte Central y el Caribe","1963","66292190.0"
"MEX","América del Norte Central y el Caribe","1964","74200130.0"
"MEX","América del Norte Central y el Caribe","1965","75167900.0"
"MEX","América del Norte Central y el Caribe","1966","80844570.0"
"MEX","América del Norte Central y el Caribe","1967","90005530.0"
"MEX","América del Norte Central y el Caribe","1968","93887230.0"
"MEX","América del Norte Central y el Caribe","1969","102176184.0"
"MEX","América del Norte Central y el Caribe","1970","113950680.0"
"MEX","América del Norte Central y el Caribe","1971","126186810.0"
"MEX","América del Norte Central y el Caribe","1972","132271256.0"
"MEX","América del Norte Central y el Caribe","1973","144058430.0"
"MEX","América del Norte Central y el Caribe","1974","154727330.0"
"MEX","América del Norte Central y el Caribe","1975","164139040.0"
"MEX","América del Norte Central y el Caribe","1976","183739580.0"
"MEX","América del Norte Central y el Caribe","1977","192394240.0"
"MEX","América del Norte Central y el Caribe","1978","222116240.0"
"MEX","América del Norte Central y el Caribe","1979","240258750.0"
"MEX","América del Norte Central y el Caribe","1980","267743840.0"
"MEX","América del Norte Central y el Caribe","1981","283707420.0"
"MEX","América del Norte Central y el Caribe","1982","303905060.0"
"MEX","América del Norte Central y el Caribe","1983","277565860.0"
"MEX","América del Norte Central y el Caribe","1984","276648580.0"
"MEX","América del Norte Central y el Caribe","1985","287370530.0"
"MEX","América del Norte Central y el Caribe","1986","293412200.0"
"MEX","América del Norte Central y el Caribe","1987","306022080.0"
"MEX","América del Norte Central y el Caribe","1988","305665570.0"
"MEX","América del Norte Central y el Caribe","1989","323480320.0"
"MEX","América del Norte Central y el Caribe","1990","317042370.0"
"MEX","América del Norte Central y el Caribe","1991","330133150.0"
"MEX","América del Norte Central y el Caribe","1992","332780160.0"
"MEX","América del Norte Central y el Caribe","1993","338067200.0"
"MEX","América del Norte Central y el Caribe","1994","351528160.0"
"MEX","América del Norte Central y el Caribe","1995","331596600.0"
"MEX","América del Norte Central y el Caribe","1996","345766100.0"
"MEX","América del Norte Central y el Caribe","1997","368644800.0"
"MEX","América del Norte Central y el Caribe","1998","388356900.0"
"MEX","América del Norte Central y el Caribe","1999","390516450.0"
"MEX","América del Norte Central y el Caribe","2000","396066370.0"
"MEX","América del Norte Central y el Caribe","2001","410697950.0"
"MEX","América del Norte Central y el Caribe","2002","411967680.0"
"MEX","América del Norte Central y el Caribe","2003","437757540.0"
"MEX","América del Norte Central y el Caribe","2004","438856700.0"
"MEX","América del Norte Central y el Caribe","2005","463993180.0"
"MEX","América del Norte Central y el Caribe","2006","476565220.0"
"MEX","América del Norte Central y el Caribe","2007","479786800.0"
"MEX","América del Norte Central y el Caribe","2008","492979680.0"
"MEX","América del Norte Central y el Caribe","2009","475903040.0"
"MEX","América del Norte Central y el Caribe","2010","463782500.0"
"MEX","América del Norte Central y el Caribe","2011","484164860.0"
"MEX","América del Norte Central y el Caribe","2012","501568830.0"
"MEX","América del Norte Central y el Caribe","2013","495485200.0"
"MEX","América del Norte Central y el Caribe","2014","484113700.0"
"MEX","América del Norte Central y el Caribe","2015","479519780.0"
"MEX","América del Norte Central y el Caribe","2016","479789760.0"
"MEX","América del Norte Central y el Caribe","2017","465620930.0"
"MEX","América del Norte Central y el Caribe","2018","475268930.0"
"MEX","América del Norte Central y el Caribe","2019","472191500.0"
"MEX","América del Norte Central y el Caribe","2020","391706200.0"
"MEX","América del Norte Central y el Caribe","2021","407205060.0"
"FSM","Oceanía","1992","135568.0"
"FSM","Oceanía","1993","142896.0"
"FSM","Oceanía","1994","153888.0"
"FSM","Oceanía","1995","179536.0"
"FSM","Oceanía","1996","183200.0"
"FSM","Oceanía","1997","194192.0"
"FSM","Oceanía","1998","201520.0"
"FSM","Oceanía","1999","190528.0"
"FSM","Oceanía","2000","179536.0"
"FSM","Oceanía","2001","164880.0"
"FSM","Oceanía","2002","150224.0"
"FSM","Oceanía","2003","161216.0"
"FSM","Oceanía","2004","142896.0"
"FSM","Oceanía","2005","117248.0"
"FSM","Oceanía","2006","113584.0"
"FSM","Oceanía","2007","131904.0"
"FSM","Oceanía","2008","109920.0"
"FSM","Oceanía","2009","146560.0"
"FSM","Oceanía","2010","102592.0"
"FSM","Oceanía","2011","117248.0"
"FSM","Oceanía","2012","124576.0"
"FSM","Oceanía","2013","135568.0"
"FSM","Oceanía","2014","135568.0"
"FSM","Oceanía","2015","142896.0"
"FSM","Oceanía","2016","142896.0"
"FSM","Oceanía","2017","142896.0"
"FSM","Oceanía","2018","142896.0"
"FSM","Oceanía","2019","146560.0"
"FSM","Oceanía","2020","154682.0"
"FSM","Oceanía","2021","158962.0"
"MDA","Europa","1830","188.0"
"MDA","Europa","1831","226.0"
"MDA","Europa","1832","151.0"
"MDA","Europa","1833","188.0"
"MDA","Europa","1850","1169.0"
"MDA","Europa","1855","3543.0"
"MDA","Europa","1858","4976.0"
"MDA","Europa","1859","5277.0"
"MDA","Europa","1860","6973.0"
"MDA","Europa","1861","8858.0"
"MDA","Europa","1862","7991.0"
"MDA","Europa","1863","8368.0"
"MDA","Europa","1864","9386.0"
"MDA","Europa","1865","8971.0"
"MDA","Europa","1866","28346.0"
"MDA","Europa","1867","32529.998"
"MDA","Europa","1868","27064.0"
"MDA","Europa","1869","36714.0"
"MDA","Europa","1870","39842.0"
"MDA","Europa","1871","53789.0"
"MDA","Europa","1872","55221.0"
"MDA","Europa","1873","51829.0"
"MDA","Europa","1874","62910.996"
"MDA","Europa","1875","72410.0"
"MDA","Europa","1876","89900.0"
"MDA","Europa","1877","91747.0"
"MDA","Europa","1878","119904.0"
"MDA","Europa","1879","123032.0"
"MDA","Europa","1880","144329.0"
"MDA","Europa","1881","152019.0"
